filename,species,split,label
xc1041026_45615.wav,Asian Koel,train,0
xc1005530_9608.wav,Collared Kingfisher,train,1
xc197127_4233.wav,Common Iora,train,2
xc1051085_3014.wav,Pied Fantail,train,7
xc369387_2992.wav,Common Tailorbird,train,3
xc484953_11119.wav,Spotted Dove,train,8
xc290930_18147.wav,Olive-backed Sunbird,train,6
xc810486_2375.wav,Common Tailorbird,train,3
xc369566_13229.wav,Collared Kingfisher,train,1
xc756530_61990.wav,Pied Fantail,train,7
xc78438_40866.wav,Yellow-vented Bulbul,train,11
xc623017_4000.wav,Common Tailorbird,train,3
xc893700_33272.wav,Collared Kingfisher,train,1
xc369243_12577.wav,White-throated Kingfisher,train,10
xc756625_27308.wav,Large-tailed Nightjar,train,5
xc803973_10056.wav,Common Iora,train,2
xc1005530_11896.wav,Collared Kingfisher,train,1
xc795095_12091.wav,Collared Kingfisher,train,1
xc943204_7861.wav,Common Tailorbird,train,3
xc942724_7201.wav,Pied Fantail,train,7
xc469471_6199.wav,Coppersmith Barbet,train,4
xc621463_13424.wav,White-throated Kingfisher,train,10
xc879491_12384.wav,Spotted Dove,train,8
xc607934_46501.wav,Pied Fantail,train,7
xc725662_18939.wav,Spotted Dove,train,8
xc941383_12451.wav,Coppersmith Barbet,train,4
xc701873_9588.wav,Coppersmith Barbet,train,4
xc941512_34014.wav,Large-tailed Nightjar,train,5
xc788042_0.wav,Common Tailorbird,train,3
xc268331_30860.wav,Common Iora,train,2
xc761749_22677.wav,Large-tailed Nightjar,train,5
xc982016_10130.wav,White-breasted Waterhen,train,9
xc845703_15127.wav,Olive-backed Sunbird,train,6
xc216876_4570.wav,Common Iora,train,2
xc963788_16014.wav,Olive-backed Sunbird,train,6
xc875611_11502.wav,Spotted Dove,train,8
xc787731_6145.wav,Yellow-vented Bulbul,train,11
xc102912_9616.wav,White-breasted Waterhen,train,9
xc365386_28873.wav,White-throated Kingfisher,train,10
xc788037_0.wav,Olive-backed Sunbird,train,6
xc174985_6866.wav,Common Iora,train,2
xc174840_1315.wav,Yellow-vented Bulbul,train,11
xc575951_7363.wav,Large-tailed Nightjar,train,5
xc353099_16857.wav,Large-tailed Nightjar,train,5
xc311498_26739.wav,Spotted Dove,train,8
xc664633_12820.wav,Coppersmith Barbet,train,4
xc731973_19388.wav,Spotted Dove,train,8
xc936859_68541.wav,Pied Fantail,train,7
xc988109_37492.wav,Large-tailed Nightjar,train,5
xc786438_3383.wav,Asian Koel,train,0
xc531611_3000.wav,Asian Koel,train,0
xc622985_28010.wav,Coppersmith Barbet,train,4
xc19752_8498.wav,Large-tailed Nightjar,train,5
xc314337_9308.wav,Asian Koel,train,0
xc597124_0.wav,Large-tailed Nightjar,train,5
xc203466_17576.wav,Olive-backed Sunbird,train,6
xc795095_8628.wav,Collared Kingfisher,train,1
xc756475_8320.wav,Yellow-vented Bulbul,train,11
xc1005533_3021.wav,Collared Kingfisher,train,1
xc351669_21557.wav,Large-tailed Nightjar,train,5
xc40038_448.wav,Olive-backed Sunbird,train,6
xc623017_7000.wav,Common Tailorbird,train,3
xc94271_6595.wav,Pied Fantail,train,7
xc963858_45337.wav,Asian Koel,train,0
xc671743_9727.wav,Coppersmith Barbet,train,4
xc797495_17462.wav,White-breasted Waterhen,train,9
xc149307_16284.wav,Common Tailorbird,train,3
xc400193_16231.wav,Asian Koel,train,0
xc711521_25872.wav,Common Iora,train,2
xc788037_14506.wav,Olive-backed Sunbird,train,6
xc717548_6785.wav,Asian Koel,train,0
xc879491_6384.wav,Spotted Dove,train,8
xc956355_38360.wav,White-breasted Waterhen,train,9
xc189420_25865.wav,Asian Koel,train,0
xc547513_5043.wav,Common Tailorbird,train,3
xc96542_11206.wav,Common Iora,train,2
xc595461_13198.wav,Spotted Dove,train,8
xc835405_13024.wav,Olive-backed Sunbird,train,6
xc290553_3531.wav,Collared Kingfisher,train,1
xc1016030_21418.wav,Olive-backed Sunbird,train,6
xc167082_38701.wav,Yellow-vented Bulbul,train,11
xc812731_12804.wav,Asian Koel,train,0
xc1002981_22244.wav,Coppersmith Barbet,train,4
xc209215_12720.wav,White-throated Kingfisher,train,10
xc893348_3711.wav,Common Tailorbird,train,3
xc812732_7312.wav,Asian Koel,train,0
xc189204_22295.wav,White-throated Kingfisher,train,10
xc566000_283.wav,Spotted Dove,train,8
xc1067842_6327.wav,White-breasted Waterhen,train,9
xc472569_3634.wav,White-breasted Waterhen,train,9
xc665274_5547.wav,Spotted Dove,train,8
xc44835_6126.wav,Coppersmith Barbet,train,4
xc376316_3033.wav,Collared Kingfisher,train,1
xc188009_9320.wav,Yellow-vented Bulbul,train,11
xc956376_28871.wav,White-breasted Waterhen,train,9
xc38504_1036.wav,Common Iora,train,2
xc807231_8274.wav,Yellow-vented Bulbul,train,11
xc362686_22656.wav,Large-tailed Nightjar,train,5
xc754354_10906.wav,Common Iora,train,2
xc951556_49561.wav,White-breasted Waterhen,train,9
xc161431_26972.wav,Asian Koel,train,0
xc891369_6000.wav,Common Tailorbird,train,3
xc934683_24067.wav,Pied Fantail,train,7
xc797495_513.wav,White-breasted Waterhen,train,9
xc891369_0.wav,Common Tailorbird,train,3
xc203465_15014.wav,Olive-backed Sunbird,train,6
xc124367_0.wav,Large-tailed Nightjar,train,5
xc290679_16758.wav,Common Iora,train,2
xc151642_3000.wav,Collared Kingfisher,train,1
xc462432_16478.wav,White-breasted Waterhen,train,9
xc825797_30821.wav,Collared Kingfisher,train,1
xc269423_3399.wav,Collared Kingfisher,train,1
xc547505_19640.wav,Asian Koel,train,0
xc1074030_4590.wav,Coppersmith Barbet,train,4
xc617140_29467.wav,Yellow-vented Bulbul,train,11
xc1019748_46.wav,Spotted Dove,train,8
xc825796_14328.wav,Collared Kingfisher,train,1
xc938653_0.wav,Yellow-vented Bulbul,train,11
xc171263_29318.wav,Common Tailorbird,train,3
xc578352_19339.wav,Asian Koel,train,0
xc290530_18724.wav,Large-tailed Nightjar,train,5
xc952349_21793.wav,Pied Fantail,train,7
xc356241_29680.wav,Collared Kingfisher,train,1
xc94032_761.wav,Coppersmith Barbet,train,4
xc845718_24417.wav,White-throated Kingfisher,train,10
xc197605_38182.wav,White-throated Kingfisher,train,10
xc369547_27000.wav,Spotted Dove,train,8
xc268331_19135.wav,Common Iora,train,2
xc24597_6008.wav,Spotted Dove,train,8
xc616401_14254.wav,Yellow-vented Bulbul,train,11
xc1004382_27213.wav,Common Tailorbird,train,3
xc825796_549.wav,Collared Kingfisher,train,1
xc1035372_9061.wav,Spotted Dove,train,8
xc594951_36005.wav,Asian Koel,train,0
xc810646_26470.wav,Large-tailed Nightjar,train,5
xc756511_23436.wav,Yellow-vented Bulbul,train,11
xc236320_5598.wav,Common Iora,train,2
xc842516_33196.wav,Olive-backed Sunbird,train,6
xc951556_46520.wav,White-breasted Waterhen,train,9
xc841663_510.wav,Yellow-vented Bulbul,train,11
xc621463_8660.wav,White-throated Kingfisher,train,10
xc105148_6449.wav,White-breasted Waterhen,train,9
xc185772_52644.wav,Yellow-vented Bulbul,train,11
xc787542_53234.wav,Yellow-vented Bulbul,train,11
xc724736_12154.wav,Spotted Dove,train,8
xc461633_7710.wav,Large-tailed Nightjar,train,5
xc963368_802.wav,Asian Koel,train,0
xc40038_3448.wav,Olive-backed Sunbird,train,6
xc362047_25780.wav,Large-tailed Nightjar,train,5
xc290641_23663.wav,Yellow-vented Bulbul,train,11
xc164693_3501.wav,Collared Kingfisher,train,1
xc40065_3427.wav,Yellow-vented Bulbul,train,11
xc21133_9290.wav,Common Tailorbird,train,3
xc835194_7122.wav,Common Tailorbird,train,3
xc963967_7527.wav,Large-tailed Nightjar,train,5
xc721346_55576.wav,Common Tailorbird,train,3
xc26251_1833.wav,Common Iora,train,2
xc423125_22495.wav,Asian Koel,train,0
xc90768_9766.wav,Pied Fantail,train,7
xc359641_778.wav,Olive-backed Sunbird,train,6
xc783854_24616.wav,White-breasted Waterhen,train,9
xc188009_36827.wav,Yellow-vented Bulbul,train,11
xc825797_42896.wav,Collared Kingfisher,train,1
xc623017_19000.wav,Common Tailorbird,train,3
xc30001_24341.wav,Pied Fantail,train,7
xc189420_4243.wav,Asian Koel,train,0
xc207723_3000.wav,Common Iora,train,2
xc196584_6124.wav,Asian Koel,train,0
xc696208_294.wav,Asian Koel,train,0
xc956362_6425.wav,White-breasted Waterhen,train,9
xc766589_39204.wav,Spotted Dove,train,8
xc403052_325.wav,Yellow-vented Bulbul,train,11
xc371664_11875.wav,Common Iora,train,2
xc834670_56088.wav,Common Tailorbird,train,3
xc710634_7094.wav,Spotted Dove,train,8
xc164689_2994.wav,Collared Kingfisher,train,1
xc723978_23365.wav,Common Tailorbird,train,3
xc290932_4811.wav,Olive-backed Sunbird,train,6
xc1003536_0.wav,White-breasted Waterhen,train,9
xc859462_35892.wav,Collared Kingfisher,train,1
xc944621_31215.wav,White-breasted Waterhen,train,9
xc810646_15020.wav,Large-tailed Nightjar,train,5
xc353099_45683.wav,Large-tailed Nightjar,train,5
xc810646_99576.wav,Large-tailed Nightjar,train,5
xc952348_0.wav,Pied Fantail,train,7
xc369312_727.wav,Coppersmith Barbet,train,4
xc956426_8343.wav,White-breasted Waterhen,train,9
xc461513_3616.wav,Large-tailed Nightjar,train,5
xc883919_15962.wav,Common Tailorbird,train,3
xc290555_108.wav,Collared Kingfisher,train,1
xc190962_43691.wav,Spotted Dove,train,8
xc236320_0.wav,Common Iora,train,2
xc190966_3580.wav,Common Iora,train,2
xc207723_11215.wav,Common Iora,train,2
xc547501_23628.wav,White-throated Kingfisher,train,10
xc834667_469.wav,Common Tailorbird,train,3
xc1029676_36566.wav,Common Iora,train,2
xc607934_480.wav,Pied Fantail,train,7
xc551633_22326.wav,Asian Koel,train,0
xc379921_16200.wav,Pied Fantail,train,7
xc133013_72052.wav,Asian Koel,train,0
xc102911_0.wav,White-breasted Waterhen,train,9
xc190962_66424.wav,Spotted Dove,train,8
xc385666_3242.wav,Common Tailorbird,train,3
xc369314_26140.wav,Coppersmith Barbet,train,4
xc856162_3680.wav,Olive-backed Sunbird,train,6
xc1038548_148545.wav,Pied Fantail,train,7
xc343310_23587.wav,Pied Fantail,train,7
xc901469_1748.wav,Asian Koel,train,0
xc94272_12513.wav,Pied Fantail,train,7
xc580882_9046.wav,Yellow-vented Bulbul,train,11
xc893348_6711.wav,Common Tailorbird,train,3
xc984319_48137.wav,Large-tailed Nightjar,train,5
xc954622_3355.wav,Pied Fantail,train,7
xc857059_1877.wav,Coppersmith Barbet,train,4
xc620135_28618.wav,Coppersmith Barbet,train,4
xc498803_447.wav,White-throated Kingfisher,train,10
xc788763_19230.wav,Yellow-vented Bulbul,train,11
xc842519_72234.wav,White-breasted Waterhen,train,9
xc1071878_7234.wav,Pied Fantail,train,7
xc862446_0.wav,Olive-backed Sunbird,train,6
xc177256_5405.wav,Yellow-vented Bulbul,train,11
xc184706_36294.wav,White-throated Kingfisher,train,10
xc919673_60987.wav,Common Tailorbird,train,3
xc144356_10601.wav,Large-tailed Nightjar,train,5
xc941383_26428.wav,Coppersmith Barbet,train,4
xc797495_24954.wav,White-breasted Waterhen,train,9
xc956691_21243.wav,Large-tailed Nightjar,train,5
xc711521_13179.wav,Common Iora,train,2
xc787660_6927.wav,Common Tailorbird,train,3
xc156229_1196.wav,White-breasted Waterhen,train,9
xc1071405_1581.wav,Asian Koel,train,0
xc514743_13774.wav,Asian Koel,train,0
xc555515_41367.wav,Common Tailorbird,train,3
xc474093_30511.wav,Spotted Dove,train,8
xc919207_18542.wav,Common Tailorbird,train,3
xc619809_20959.wav,Collared Kingfisher,train,1
xc491974_35535.wav,Large-tailed Nightjar,train,5
xc161260_67741.wav,Common Tailorbird,train,3
xc835194_35914.wav,Common Tailorbird,train,3
xc1030898_15497.wav,Spotted Dove,train,8
xc166851_7012.wav,Collared Kingfisher,train,1
xc992533_3000.wav,Common Tailorbird,train,3
xc24591_13156.wav,Asian Koel,train,0
xc381375_3000.wav,White-throated Kingfisher,train,10
xc472753_10841.wav,White-throated Kingfisher,train,10
xc834666_3560.wav,Common Tailorbird,train,3
xc910592_22907.wav,White-breasted Waterhen,train,9
xc956356_20019.wav,White-breasted Waterhen,train,9
xc717548_12811.wav,Asian Koel,train,0
xc311142_8551.wav,White-breasted Waterhen,train,9
xc956362_50020.wav,White-breasted Waterhen,train,9
xc269431_18426.wav,Olive-backed Sunbird,train,6
xc809702_6117.wav,White-throated Kingfisher,train,10
xc983831_7939.wav,Asian Koel,train,0
xc204069_405.wav,Yellow-vented Bulbul,train,11
xc27611_11378.wav,Asian Koel,train,0
xc872918_136.wav,Large-tailed Nightjar,train,5
xc161259_28.wav,Common Tailorbird,train,3
xc507756_30708.wav,White-throated Kingfisher,train,10
xc293219_29758.wav,Collared Kingfisher,train,1
xc941325_27711.wav,Common Tailorbird,train,3
xc551633_13284.wav,Asian Koel,train,0
xc196584_36634.wav,Asian Koel,train,0
xc124365_15155.wav,Large-tailed Nightjar,train,5
xc783708_15000.wav,White-breasted Waterhen,train,9
xc956342_15.wav,White-breasted Waterhen,train,9
xc783842_16718.wav,White-throated Kingfisher,train,10
xc773797_23306.wav,Spotted Dove,train,8
xc755258_39455.wav,Large-tailed Nightjar,train,5
xc290554_18811.wav,Collared Kingfisher,train,1
xc721129_22435.wav,Spotted Dove,train,8
xc518843_20686.wav,Asian Koel,train,0
xc78291_5667.wav,Spotted Dove,train,8
xc477125_11008.wav,Collared Kingfisher,train,1
xc185772_12104.wav,Yellow-vented Bulbul,train,11
xc361795_6523.wav,Pied Fantail,train,7
xc956362_15106.wav,White-breasted Waterhen,train,9
xc401924_33269.wav,Pied Fantail,train,7
xc954983_75074.wav,Yellow-vented Bulbul,train,11
xc721355_6357.wav,Common Tailorbird,train,3
xc783708_3000.wav,White-breasted Waterhen,train,9
xc96539_41748.wav,Common Iora,train,2
xc491974_21835.wav,Large-tailed Nightjar,train,5
xc472611_25935.wav,Large-tailed Nightjar,train,5
xc834670_29383.wav,Common Tailorbird,train,3
xc290932_70216.wav,Olive-backed Sunbird,train,6
xc1073421_484.wav,Large-tailed Nightjar,train,5
xc723609_9976.wav,Yellow-vented Bulbul,train,11
xc956375_54225.wav,White-breasted Waterhen,train,9
xc809713_39528.wav,Spotted Dove,train,8
xc402013_47839.wav,Collared Kingfisher,train,1
xc498369_6472.wav,White-breasted Waterhen,train,9
xc551633_31589.wav,Asian Koel,train,0
xc167088_572.wav,Pied Fantail,train,7
xc941325_18711.wav,Common Tailorbird,train,3
xc359540_9356.wav,White-breasted Waterhen,train,9
xc122982_15114.wav,Coppersmith Barbet,train,4
xc735664_16146.wav,Common Iora,train,2
xc397623_66407.wav,Olive-backed Sunbird,train,6
xc620135_1651.wav,Coppersmith Barbet,train,4
xc832863_13690.wav,Olive-backed Sunbird,train,6
xc1075897_0.wav,Collared Kingfisher,train,1
xc756512_15372.wav,Yellow-vented Bulbul,train,11
xc627993_35755.wav,Pied Fantail,train,7
xc841000_7244.wav,Olive-backed Sunbird,train,6
xc785879_1851.wav,Spotted Dove,train,8
xc797016_26074.wav,White-throated Kingfisher,train,10
xc26057_9234.wav,Common Iora,train,2
xc898777_13671.wav,Common Tailorbird,train,3
xc710634_1094.wav,Spotted Dove,train,8
xc186559_3013.wav,Collared Kingfisher,train,1
xc303760_13003.wav,Common Iora,train,2
xc834668_12298.wav,Common Tailorbird,train,3
xc835395_374.wav,Olive-backed Sunbird,train,6
xc859462_32382.wav,Collared Kingfisher,train,1
xc181995_38042.wav,White-throated Kingfisher,train,10
xc1032011_56.wav,Large-tailed Nightjar,train,5
xc244136_0.wav,White-throated Kingfisher,train,10
xc179229_104245.wav,Asian Koel,train,0
xc20267_3436.wav,Asian Koel,train,0
xc627991_6888.wav,Pied Fantail,train,7
xc516499_26366.wav,Common Iora,train,2
xc461218_33498.wav,Yellow-vented Bulbul,train,11
xc919673_76069.wav,Common Tailorbird,train,3
xc756530_29513.wav,Pied Fantail,train,7
xc919673_19456.wav,Common Tailorbird,train,3
xc963788_10359.wav,Olive-backed Sunbird,train,6
xc706576_22423.wav,Common Iora,train,2
xc938407_10574.wav,Yellow-vented Bulbul,train,11
xc509761_39652.wav,Yellow-vented Bulbul,train,11
xc606184_59455.wav,Yellow-vented Bulbul,train,11
xc877678_3804.wav,Common Tailorbird,train,3
xc710634_13094.wav,Spotted Dove,train,8
xc941325_12711.wav,Common Tailorbird,train,3
xc845720_32870.wav,White-throated Kingfisher,train,10
xc121824_13057.wav,Collared Kingfisher,train,1
xc498802_8426.wav,White-throated Kingfisher,train,10
xc720533_14508.wav,Asian Koel,train,0
xc117091_2753.wav,White-throated Kingfisher,train,10
xc40038_12448.wav,Olive-backed Sunbird,train,6
xc461513_26787.wav,Large-tailed Nightjar,train,5
xc788204_3828.wav,Asian Koel,train,0
xc73023_71666.wav,Asian Koel,train,0
xc73024_28870.wav,Asian Koel,train,0
xc956392_64891.wav,White-breasted Waterhen,train,9
xc269988_13463.wav,Collared Kingfisher,train,1
xc955872_142.wav,Olive-backed Sunbird,train,6
xc402013_30857.wav,Collared Kingfisher,train,1
xc314179_13175.wav,Yellow-vented Bulbul,train,11
xc327430_4519.wav,Asian Koel,train,0
xc857059_9525.wav,Coppersmith Barbet,train,4
xc86947_24830.wav,Collared Kingfisher,train,1
xc206552_15581.wav,Spotted Dove,train,8
xc891472_24758.wav,Olive-backed Sunbird,train,6
xc269435_24974.wav,Collared Kingfisher,train,1
xc566256_407.wav,Olive-backed Sunbird,train,6
xc530844_464.wav,Coppersmith Barbet,train,4
xc834670_45201.wav,Common Tailorbird,train,3
xc150717_52401.wav,White-breasted Waterhen,train,9
xc822911_9945.wav,Coppersmith Barbet,train,4
xc810486_16582.wav,Common Tailorbird,train,3
xc787542_16346.wav,Yellow-vented Bulbul,train,11
xc566000_9803.wav,Spotted Dove,train,8
xc956391_8799.wav,White-breasted Waterhen,train,9
xc630802_35983.wav,Pied Fantail,train,7
xc773800_9236.wav,Yellow-vented Bulbul,train,11
xc207964_5098.wav,Olive-backed Sunbird,train,6
xc724405_8605.wav,White-breasted Waterhen,train,9
xc269988_0.wav,Collared Kingfisher,train,1
xc290697_11086.wav,Common Tailorbird,train,3
xc290931_44761.wav,Olive-backed Sunbird,train,6
xc754359_22746.wav,Common Iora,train,2
xc1035372_5331.wav,Spotted Dove,train,8
xc203466_32915.wav,Olive-backed Sunbird,train,6
xc35733_46899.wav,Pied Fantail,train,7
xc1004728_36166.wav,Olive-backed Sunbird,train,6
xc90768_3031.wav,Pied Fantail,train,7
xc86947_28545.wav,Collared Kingfisher,train,1
xc293219_68069.wav,Collared Kingfisher,train,1
xc809180_3418.wav,Large-tailed Nightjar,train,5
xc216876_25355.wav,Common Iora,train,2
xc244136_12457.wav,White-throated Kingfisher,train,10
xc963858_1747.wav,Asian Koel,train,0
xc834668_15298.wav,Common Tailorbird,train,3
xc555514_3983.wav,Common Tailorbird,train,3
xc534568_264.wav,Coppersmith Barbet,train,4
xc484451_44383.wav,Common Tailorbird,train,3
xc600906_74572.wav,Common Iora,train,2
xc184698_374.wav,Yellow-vented Bulbul,train,11
xc314179_21241.wav,Yellow-vented Bulbul,train,11
xc164693_36957.wav,Collared Kingfisher,train,1
xc710198_65.wav,Common Iora,train,2
xc209207_58937.wav,White-throated Kingfisher,train,10
xc31590_7909.wav,Asian Koel,train,0
xc161968_3749.wav,Asian Koel,train,0
xc973481_92864.wav,Large-tailed Nightjar,train,5
xc813888_590.wav,Common Iora,train,2
xc937965_65741.wav,Yellow-vented Bulbul,train,11
xc910592_12840.wav,White-breasted Waterhen,train,9
xc962853_22809.wav,Coppersmith Barbet,train,4
xc597045_1331.wav,Large-tailed Nightjar,train,5
xc764727_297.wav,Yellow-vented Bulbul,train,11
xc984319_53540.wav,Large-tailed Nightjar,train,5
xc125392_5462.wav,White-throated Kingfisher,train,10
xc956003_12000.wav,Common Tailorbird,train,3
xc921512_15323.wav,White-throated Kingfisher,train,10
xc164666_36294.wav,Common Iora,train,2
xc630802_41731.wav,Pied Fantail,train,7
xc756511_63050.wav,Yellow-vented Bulbul,train,11
xc956211_46367.wav,Asian Koel,train,0
xc1050124_18244.wav,Coppersmith Barbet,train,4
xc254982_5476.wav,White-throated Kingfisher,train,10
xc1075897_9000.wav,Collared Kingfisher,train,1
xc290929_1481.wav,Olive-backed Sunbird,train,6
xc360039_32840.wav,Yellow-vented Bulbul,train,11
xc88719_27179.wav,Common Iora,train,2
xc776063_16573.wav,Spotted Dove,train,8
xc498811_0.wav,White-throated Kingfisher,train,10
xc977990_3781.wav,Collared Kingfisher,train,1
xc94273_2255.wav,Pied Fantail,train,7
xc181992_16950.wav,Asian Koel,train,0
xc834665_6892.wav,Common Tailorbird,train,3
xc403727_5336.wav,Collared Kingfisher,train,1
xc507756_36598.wav,White-throated Kingfisher,train,10
xc756569_21638.wav,Spotted Dove,train,8
xc284503_6667.wav,Pied Fantail,train,7
xc736038_29258.wav,Spotted Dove,train,8
xc735667_6472.wav,Asian Koel,train,0
xc304839_27734.wav,Coppersmith Barbet,train,4
xc90551_43.wav,Spotted Dove,train,8
xc472857_21668.wav,Common Tailorbird,train,3
xc203463_24728.wav,Olive-backed Sunbird,train,6
xc701873_18014.wav,Coppersmith Barbet,train,4
xc290554_28272.wav,Collared Kingfisher,train,1
xc892779_12062.wav,Large-tailed Nightjar,train,5
xc843501_24452.wav,Spotted Dove,train,8
xc786219_34782.wav,Spotted Dove,train,8
xc1005528_4390.wav,Collared Kingfisher,train,1
xc1029676_11807.wav,Common Iora,train,2
xc161188_9661.wav,Coppersmith Barbet,train,4
xc755258_29397.wav,Large-tailed Nightjar,train,5
xc565732_0.wav,White-throated Kingfisher,train,10
xc39156_40021.wav,Collared Kingfisher,train,1
xc838780_18685.wav,Olive-backed Sunbird,train,6
xc491974_11778.wav,Large-tailed Nightjar,train,5
xc756511_33278.wav,Yellow-vented Bulbul,train,11
xc877674_10166.wav,Olive-backed Sunbird,train,6
xc290930_26670.wav,Olive-backed Sunbird,train,6
xc30000_24852.wav,Pied Fantail,train,7
xc311359_22797.wav,Coppersmith Barbet,train,4
xc1079695_8119.wav,Olive-backed Sunbird,train,6
xc164811_37164.wav,Coppersmith Barbet,train,4
xc1004728_41034.wav,Olive-backed Sunbird,train,6
xc1034181_4944.wav,Pied Fantail,train,7
xc845720_53357.wav,White-throated Kingfisher,train,10
xc835194_22015.wav,Common Tailorbird,train,3
xc936859_81518.wav,Pied Fantail,train,7
xc987636_6974.wav,Common Tailorbird,train,3
xc1038548_39433.wav,Pied Fantail,train,7
xc942724_3691.wav,Pied Fantail,train,7
xc863037_26151.wav,Spotted Dove,train,8
xc161199_10865.wav,Asian Koel,train,0
xc365384_43480.wav,Coppersmith Barbet,train,4
xc1070586_3808.wav,Large-tailed Nightjar,train,5
xc73023_52383.wav,Asian Koel,train,0
xc96538_13717.wav,Common Iora,train,2
xc956375_37149.wav,White-breasted Waterhen,train,9
xc161223_19315.wav,White-throated Kingfisher,train,10
xc35222_10317.wav,Coppersmith Barbet,train,4
xc952005_7916.wav,Coppersmith Barbet,train,4
xc21133_6190.wav,Common Tailorbird,train,3
xc883918_3810.wav,Common Tailorbird,train,3
xc877988_4141.wav,Spotted Dove,train,8
xc812737_7363.wav,Asian Koel,train,0
xc44835_2983.wav,Coppersmith Barbet,train,4
xc26057_27774.wav,Common Iora,train,2
xc620135_15019.wav,Coppersmith Barbet,train,4
xc37625_0.wav,Asian Koel,train,0
xc922610_450.wav,Pied Fantail,train,7
xc955244_98.wav,Yellow-vented Bulbul,train,11
xc547540_986.wav,White-throated Kingfisher,train,10
xc209538_58375.wav,White-throated Kingfisher,train,10
xc171754_26097.wav,Large-tailed Nightjar,train,5
xc617140_45820.wav,Yellow-vented Bulbul,train,11
xc269431_935.wav,Olive-backed Sunbird,train,6
xc164666_17715.wav,Common Iora,train,2
xc1071357_486.wav,White-throated Kingfisher,train,10
xc892324_721.wav,Olive-backed Sunbird,train,6
xc843300_6837.wav,White-breasted Waterhen,train,9
xc891472_49496.wav,Olive-backed Sunbird,train,6
xc161477_25840.wav,Common Iora,train,2
xc311359_4035.wav,Coppersmith Barbet,train,4
xc816755_5156.wav,Pied Fantail,train,7
xc730935_7240.wav,Collared Kingfisher,train,1
xc978467_7938.wav,Collared Kingfisher,train,1
xc788763_30994.wav,Yellow-vented Bulbul,train,11
xc179374_12407.wav,Collared Kingfisher,train,1
xc952348_33253.wav,Pied Fantail,train,7
xc919673_2126.wav,Common Tailorbird,train,3
xc987393_4703.wav,White-breasted Waterhen,train,9
xc707485_28497.wav,Large-tailed Nightjar,train,5
xc81310_14514.wav,Spotted Dove,train,8
xc984319_43520.wav,Large-tailed Nightjar,train,5
xc385666_18242.wav,Common Tailorbird,train,3
xc59702_17205.wav,Yellow-vented Bulbul,train,11
xc616994_4694.wav,Asian Koel,train,0
xc959979_32824.wav,Large-tailed Nightjar,train,5
xc290679_11875.wav,Common Iora,train,2
xc797030_14450.wav,Yellow-vented Bulbul,train,11
xc269430_28913.wav,Olive-backed Sunbird,train,6
xc284503_567.wav,Pied Fantail,train,7
xc507731_15277.wav,Large-tailed Nightjar,train,5
xc889942_29512.wav,Olive-backed Sunbird,train,6
xc788290_0.wav,Spotted Dove,train,8
xc164345_7332.wav,Coppersmith Barbet,train,4
xc956376_4871.wav,White-breasted Waterhen,train,9
xc109957_35254.wav,Olive-backed Sunbird,train,6
xc835194_46897.wav,Common Tailorbird,train,3
xc756569_30541.wav,Spotted Dove,train,8
xc1063688_27878.wav,Large-tailed Nightjar,train,5
xc216930_7161.wav,Pied Fantail,train,7
xc730935_10589.wav,Collared Kingfisher,train,1
xc575560_3597.wav,Collared Kingfisher,train,1
xc957165_28.wav,Large-tailed Nightjar,train,5
xc365142_2003.wav,Large-tailed Nightjar,train,5
xc782712_22403.wav,Yellow-vented Bulbul,train,11
xc956442_30344.wav,White-breasted Waterhen,train,9
xc845702_9000.wav,Olive-backed Sunbird,train,6
xc431502_17642.wav,White-throated Kingfisher,train,10
xc42618_15047.wav,Collared Kingfisher,train,1
xc566000_13582.wav,Spotted Dove,train,8
xc1005668_9086.wav,Common Tailorbird,train,3
xc513453_48535.wav,White-throated Kingfisher,train,10
xc1071878_25390.wav,Pied Fantail,train,7
xc547501_4478.wav,White-throated Kingfisher,train,10
xc871206_6000.wav,Common Tailorbird,train,3
xc96542_16674.wav,Common Iora,train,2
xc311359_17941.wav,Coppersmith Barbet,train,4
xc46585_26076.wav,Yellow-vented Bulbul,train,11
xc79567_41294.wav,White-throated Kingfisher,train,10
xc27611_33154.wav,Asian Koel,train,0
xc895736_14195.wav,Pied Fantail,train,7
xc44805_14992.wav,Coppersmith Barbet,train,4
xc534568_16166.wav,Coppersmith Barbet,train,4
xc35836_5964.wav,Olive-backed Sunbird,train,6
xc845704_6120.wav,Olive-backed Sunbird,train,6
xc835409_24676.wav,Olive-backed Sunbird,train,6
xc351356_8531.wav,Coppersmith Barbet,train,4
xc1030898_949.wav,Spotted Dove,train,8
xc578352_28034.wav,Asian Koel,train,0
xc936859_42681.wav,Pied Fantail,train,7
xc78438_2395.wav,Yellow-vented Bulbul,train,11
xc937965_35999.wav,Yellow-vented Bulbul,train,11
xc124367_48846.wav,Large-tailed Nightjar,train,5
xc518843_37834.wav,Asian Koel,train,0
xc834668_30304.wav,Common Tailorbird,train,3
xc369387_5952.wav,Common Tailorbird,train,3
xc812737_10360.wav,Asian Koel,train,0
xc649544_33764.wav,Pied Fantail,train,7
xc409379_18230.wav,Pied Fantail,train,7
xc788680_5419.wav,Asian Koel,train,0
xc152652_38739.wav,White-breasted Waterhen,train,9
xc209215_70234.wav,White-throated Kingfisher,train,10
